Reference URL,Year,text
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/463,,"[Title]: ""Letter regareding the account books for what appears to be the Good Samaritan-Waverly Hospital"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/464,,"[Title]: ""Letter to a Mrs. Emma from Modjesak Simkins, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/465,,"[Title]: ""Letter to a Mrs. Emma from Modjesak Simkins, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/466,,"[Title]: ""Letter from C.L. Guthrie of the Spartanburg Central Labor Union"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/467,,"[Title]: ""Reply to C.L. Guthrie from Modjeska Simkins"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/468,,"[Title]: ""Letter regarding Doris Chappelle, a worker with the Travelers' Aid Society of Columbia"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/469,,"[Title]: ""Letter to a Mr. Russell regarding a voter registration drive in the Booker Washington Heights neighborhood in Columbia"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/470,,"[Title]: ""Letter to Julia from Modjeska Simkins, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/471,,"[Title]: ""Letter to Julia from Modjeska Simkins, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/472,,"[Title]: ""Letter from Modjeska Simkins to Dr. McConaughy of the Travelers' Aid Society of Columbia"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/473,,"[Title]: ""Letter to a Mrs. Emma from Modjeska Simkins, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/474,,"[Title]: ""Letter to a Mrs. Emma from Modjeska Simkins, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/475,,"[Title]: ""Letter of eviction to George Simkins from Modjesak Simkins"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/476,,"[Title]: ""Letter of invitation to a conference on African American rights to meet in New York Nov. 8, 1947. Coordinators included Paul Robeson, Benjamin Mays, and W.E.B. DuBois"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/477,,"[Title]: ""Telegram from Albert announcing the birth of a baby girl"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/478,,"[Title]: ""Letter from Modjeska Simkins to her son Robert, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/479,,"[Title]: ""Letter from Modjeska Simkins to her son Robert, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/480,,"[Title]: ""Letter from the Southern Negro Youth Congress board announcing a boycott of Palmetto Baking Company"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/481,,"[Title]: ""Letter from Ohio Senator Robert H. Taft thanking Simkins for voting for him at the 1948 Republican National Convention"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/482,,"[Title]: ""Letter to Modjeska Simkins regarding police harassment on a trip through South Carolina, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/483,,"[Title]: ""Letter to Modjeska Simkins regarding police harassment on a trip through South Carolina, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/486,,"[Title]: ""Postcard from Eugene from Tyrol, Austria, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/488,,"[Title]: ""Postcard to Meredes Hart from Modjeska Simkins, featuring Benedict College, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/489,,"[Title]: ""Postcard to Meredes Hart from Modjeska Simkins, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/490,,"[Title]: ""Postcard to Meredes Hart from Modjeska Simkins, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/491,,"[Title]: ""Postcard from ""Uncle Monteith"" to Madeline Hart, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/492,,"[Title]: ""Postcard from ""Uncle Monteith"" to Madeline Hart, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/493,,"[Title]: ""Postcard from Modjeska Monteith to Mercedes Hart, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/494,,"[Title]: ""Postcard from Modjeska Monteith to Mercedes Hart, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/495,,"[Title]: ""Postcard from Modjeska Monteith to Mercedes Hart, Regarding Grades, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/496,,"[Title]: ""Postcard from Modjeska Monteith to Mercedes Hart, Regarding Grades, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/498,,"[Title]: ""Postcard from a Friend Visiting China, dated May 2, 1914, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/502,,"[Title]: ""Postcard from Austria for Modjeska Simkins and Her Husband, Andrew, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/503,,"[Title]: ""Postcard from a friend About a Revival Meeting, dated September, 1917, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/504,,"[Title]: ""Postcard from a friend About a Revival Meeting, dated September, 1917, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/506,,"[Title]: ""Postcard from W.L. Peay, dated Sept. 2, 1920, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/507,,"[Title]: ""Letter from friend named E.R. Patrick, who is traveling with a musical group to London; dated Sept. 9, 1919"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/508,,"[Title]: ""Deposition from Mary E. Artrope, testiyfing to the parentage of Robert Shaw Simkins, son of Andrew W. Simkins; dated Oct. 17, 1940"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/512,,"[Title]: ""Letter to Ernest Garnes regarding the execution of his father's will, dated Jan. 23, 1926"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/513,,"[Title]: ""Letter to Ernest Garnes regarding the execution of his father's will, Mar. 15, 1926, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/514,,"[Title]: ""Letter to Ernest Garnes regarding the execution of his father's will, Mar. 15, 1926, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/515,,"[Title]: ""Letter to Ernest Garnes regarding the execution of his father's will, dated Mar. 16, 1926"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/516,,"[Title]: ""Letter to Ernest Garnes regarding the estates of both his mother and father, dated Apr. 5, 1996"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/517,,"[Title]: ""Letter Written Louis Holmes reagrding the death of someone's niece, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/518,,"[Title]: ""Letter Written Louis Holmes reagrding the death of someone's niece, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/519,,"[Title]: ""Letter Written Louis Holmes reagrding the death of someone's niece, Page 3"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/520,,"[Title]: ""Letter to Modjeska Montieth regarding Mr. and Mrs. Hand"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/521,,"[Title]: ""Letter to Modjeska Montieth from her friend Virginia Ashton, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/522,,"[Title]: ""Letter to Modjeska Montieth from her friend Virginia Ashton, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/523,,"[Title]: ""Letter to Modjeska Montieth from her friend Virginia Ashton, Page 3"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/524,,"[Title]: ""Letter to Modjeska Montieth from her friend Virginia Ashton, Page 4"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/525,,"[Title]: ""Anouncement of the Marriage of Mary Modjeska Monteith to Andrew Whitfield Simkins, Jr., to be held Dec. 17, 1929"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/526,,"[Title]: ""Letter from """"the Boys,"""" some of Modjeska's friends, inquiring about her wellbeing after her wedding, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/527,,"[Title]: ""Letter from """"the Boys,"""" some of Modjeska's friends, inquiring about her wellbeing after her wedding, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/528,,"[Title]: ""Letter from a former student, Helen Williamson"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/530,,"[Title]: ""Letter from Robert Shaw Wilkinson, President of South Carolina State College, to Andrew Simkins regarding an unknown matter"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/531,,"[Title]: ""Letter from J.E. Stephenson, a relative of Andrew Simkins late wife who had been caring for some of his children, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/532,,"[Title]: ""Letter from J.E. Stephenson, a relative of Andrew Simkins late wife who had been caring for some of his children, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/533,,"[Title]: ""Letter Modjeska Simkins from Attorney John T. Seibels regarding an article Simkins wrote in The State"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/534,,"[Title]: ""Letter from R.S. Wilkinson, chairman of the National and State Tuberculosis Association"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/535,,"[Title]: ""Letter to Gov. Ibra Blackwood regarding the death sentences handed down for the murder of B.W. Hendrix, dated Feb. 25, 1931, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/536,,"[Title]: ""Letter to Gov. Ibra Blackwood regarding the death sentences handed down for the murder of B.W. Hendrix, dated Feb. 25, 1932, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/537,,"[Title]: ""Letter from J.E. Blanton, principal of Voorhees, regarding the tuition of one of Andrew Simkins's sons, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/538,,"[Title]: ""Letter from J.E. Blanton, principal of Voorhees, regarding the tuition of one of Andrew Simkins's sons, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/540,,"[Title]: ""Notice to Claimant concerning Life Insurance policy on Fannie Garnes, Notice to Claimant concerning Life Insurance policy on Fannie Garnes"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/541,,"[Title]: ""Loan Certificate related to the the life insurance policy of Fannie Garnes, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/542,,"[Title]: ""Loan Certificate related to the the life insurance policy of Fannie Garnes, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/544,,"[Title]: ""Letter from Sarah, a relative of Andrew Simkins, to Modjeska Simkins, dated April 12, 1937, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/545,,"[Title]: ""Letter from Sarah, a relative of Andrew Simkins, to Modjeska Simkins, dated April 12, 1938, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/546,,"[Title]: ""Letter to Sarah, in response to Sarah's letter dated April 12, 1937, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/547,,"[Title]: ""Letter to Sarah, in response to Sarah's letter dated April 12, 1938, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/548,,"[Title]: ""Letter to Sarah, in response to Sarah's letter dated April 12, 1939, Page 3"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/549,,"[Title]: ""Letter to Dr. Beck from Modjeska Simkins, dated March 31, 1938"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/550,,"[Title]: ""Marriage Announcement for Modjeska Simkins's sister, Emma"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/551,,"[Title]: ""Letter to Eleanor Roosevelt, dated Oct. 28, 1938, requesting an audience with her while she was staying at the Jefferson Hotel"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/552,,"[Title]: ""Reply to Modjeska Simkins from Eleanor Roosevelt's secretary, dated October 31, 1938"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/553,,"[Title]: ""Modjeska's Simkins funeral plans written on Dec. 1, 1938. Simkins did not die until 1992, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/554,,"[Title]: ""Modjeska's Simkins funeral plans written on Dec. 1, 1938. Simkins did not die until 1993, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/555,,"[Title]: ""Letter to President Roosevelt, dated Dec. 13, 1938, asking him to keep Governor Johnston's prejudices in mind when listening to his advice on appointments"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/556,,"[Title]: ""Letter to President Roosevelt, dated Dec. 26, 1938, asking him to keep Governor Johnston's prejudices in mind when listening to his advice on appointments"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/557,,"[Title]: ""Letter from President Roosevelt's Secretary, acknowledging the receipt of Rev. Grant's telegram dated Dec. 26, 1938"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/559,,"[Title]: ""Incident report detailing Cassie Miller's crime of allowing minor's to play pool without parental permission"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/560,,"[Title]: ""Letter from Frank Powell regrading the arrest of Cassie Miller"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/561,,"[Title]: ""Letter from Ossie Davis inviting Simkins to support the Black Panther Party"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/562,,"[Title]: ""Letter from J. Donald Dial, Jr. concerning Law Day, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/563,,"[Title]: ""Letter from J. Donald Dial, Jr. concerning Law Day, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/564,,"[Title]: ""Letter from Hayes Mizell announcing his platform and asking for suppport for his 1970 campaign for schoolboard, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/565,,"[Title]: ""Letter from Hayes Mizell announcing his platform and asking for suppport for his 1970 campaign for schoolboard, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/566,,"[Title]: ""Letter from Joseph N. Hill asking for a letter of recommendation after he leaves prison"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/567,,"[Title]: ""Strongly-worded letter to Simkins's nephew Richard regarding Simkins's mother's estate, Page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/568,,"[Title]: ""Strongly-worded letter to Simkins's nephew Richard regarding Simkins's mother's estate, Page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/569,,"[Title]: ""Letter from inmate Israel Kirkland asking for help in promoting his prison band"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/570,,"[Title]: ""Letter from Thomas Faison inviting Simkins to tour the Crafts-Farrow State Hospital"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/571,,"[Title]: ""Letter from I.S. Leevy Johnson thanking Simkins for her support during his sucessful campaign for the state legislature in 1970"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/572,,"[Title]: ""Letter to Thomas Faison at Craft-Farrow State Hospital protesting the transfer of David Heard to the state penitentiary"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/573,,"[Title]: ""Letter from Mordecai Johnson of the United Citizens' Party"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/574,,"[Title]: ""Letter from Thomas Faison concerning David Heard"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/575,,"[Title]: ""Letter to the Director of Personell for Richland School District 1 regardign the transfer of African American teachers"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/576,,"[Title]: ""Letter from Richland One's Director of Personnel declining to provide information requested by Simkins"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/577,,"[Title]: ""Letter from Modjeska Simkins to Thomas Moss, Field Director of the Voter Education Project"""
