Reference URL,Year,text
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/40,,"[Title]: ""South Carolina Papers, Trains and Zones""
[Description]: ""A document listing the different papers, trains, and zones in South Carolina."""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/41,,"[Title]: ""The Lighthouse, Rate Card""
[Description]: ""A card detailing the rates for the Lighthouse including advertising space, deadlines, mechanics, and subscriptions."""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/42,,"[Title]: ""The Lighthouse, Rate Card"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/44,1961.0,"[Title]: ""Letter from Franklin Henry Whittaker to Mr. John McCray, Sr., January 5, 1961""
[Description]: ""A letter from Franklin H. Whittaker to Mr. John McCray, Sr. about McCray's circulation work and his pay.""
[Date]: ""1961-01-05 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/45,1961.0,"[Title]: ""Pittsburgh Courier Distributor's Weekly Report Sheet""
[Description]: ""The Pittsburg Courier Distributor's weekly report sheet on January 1, 1961.""
[Date]: ""1961-01-14 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/46,1961.0,"[Title]: ""Letter from John Henry McCray to Franklin Henry Whittaker, January 14, 1961""
[Description]: ""A letter from John H. McCray to Franklin H. Whittaker on January 14, 1961.""
[Date]: ""1961-01-14 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/47,1961.0,"[Title]: ""Letter from John Henry McCray to Franklin Henry Whittaker, January 14, 1961""
[Description]: ""A letter from John H. McCray to Franklin H. Whittaker on January 14, 1961.""
[Date]: ""1961-01-14 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/48,1961.0,"[Title]: ""Letter from John Henry McCray to Franklin Henry Whittaker, January 14, 1961""
[Description]: ""A letter from John H. McCray to Franklin H. Whittaker on January 14, 1961.""
[Date]: ""1961-01-14 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/49,1961.0,"[Title]: ""Letter from John Henry McCray to Franklin Henry Whittaker, January 14, 1961""
[Description]: ""A letter from John H. McCray to Franklin H. Whittaker on January 14, 1961.""
[Date]: ""1961-01-14 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/50,1961.0,"[Title]: ""Letter from Hannah Fletcher to Mr. John Henry McCray, Sr., January 18, 1961.""
[Description]: ""A letter from Hannah Fletcher to Mr. John H. McCray, Sr on January 18, 1961.""
[Date]: ""1961-01-18 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/51,1961.0,"[Title]: ""Letter from John Henry McCray to Mr. Franklin Henry Whittaker, January 27, 1961""
[Description]: ""A letter from John H. McCray to Mr. Franklin H. Whittaker on January 27, 1961.""
[Date]: ""1961-01-27 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/52,,"[Title]: ""Statement of Paper Account of Mr. John McCray""
[Description]: ""A statement of paper account of Mr. John McCray."""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/53,1961.0,"[Title]: ""Pittsburgh Courier Distributor's Weekly Report Sheet""
[Description]: ""The Pittsburg Courier Distributor's weekly report sheet on February 4, 1961.""
[Date]: ""1961-02-04 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/54,1961.0,"[Title]: ""Pittsburgh Courier Distributor's Weekly Report Sheet""
[Description]: ""The Pittsburg Courier Distributor's weekly report sheet on February 11, 1961.""
[Date]: ""1961-02-11 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/55,1961.0,"[Title]: ""Pittsburgh Courier Distributor's Weekly Report Sheet""
[Description]: ""The Pittsburg Courier Distributor's weekly report sheet on February 18, 1961.""
[Date]: ""1961-02-18 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/56,1961.0,"[Title]: ""Distinguished Service Certificate for the Pittsburg Courier""
[Description]: ""A certificate in recognition of distinguished service to America's Armed Forces to the Pittsburg Courier on February 12, 1961.""
[Date]: ""1961-02-12 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/57,1961.0,"[Title]: ""Letter from Hannah Fletcher to Mr. John Henry McCray, Sr., February 20, 1961""
[Description]: ""A letter from Hannah Fletcher to Mr. John H. McCray, Sr on February 20, 1961.""
[Date]: ""1961-02-20 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/58,1961.0,"[Title]: ""Letter from Esther M. Moore to Mrs. Lena Williams, February 21, 1961""
[Description]: ""A letter from Esther M. Moore to Mrs. Lena Williams on February 21, 1961.""
[Date]: ""1961-02-21 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/59,,"[Title]: ""Account Ledger of Mrs. Lena Williams""
[Description]: ""The account ledger of Mrs. Lena Williams from Batesburg, S. C."""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/60,,"[Title]: ""Account Ledger of Mrs. Lena Williams""
[Description]: ""The account ledger of Mrs. Lena Williams from Batesburg, S. C."""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/61,1961.0,"[Title]: ""Letter from P. L. Prattis to Mr. John Henry McCray, February 23, 1961.""
[Description]: ""A letter from P. L. Prattis to John H. McCray on February 23, 1961.""
[Date]: ""1961-02-23 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/62,,"[Title]: ""Statement of Paper Account of Mr. John McCray""
[Description]: ""A statement of paper account of Mr. John McCray."""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/63,1961.0,"[Title]: ""Pittsburgh Courier Distributor's Weekly Report Sheet""
[Description]: ""The  Pittsburg Courier Distributor's weekly report sheet on February 25, 1961.""
[Date]: ""1961-02-25 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/64,1961.0,"[Title]: ""Letter from Margaret Gordon to the editor of the Lighthouse & Informer, March, 5, 1961""
[Description]: ""A letter from Margaret Gordon to the editor of the Lighthouse and Informer on March, 5, 1961.""
[Date]: ""1961-03-05 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/65,1961.0,"[Title]: ""Letter from John Henry McCray to Mr. J. B. Blayton, Sr., March 6, 1961.""
[Description]: ""A letter from John H. McCray to Mr. J. B. Blayton on March 6, 1961.""
[Date]: ""1961-03-06 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/66,1961.0,"[Title]: ""Letter from Arthur I. Morris to Mr. John Henry McCray, March 9, 1961.""
[Description]: ""A letter from Arthur I. Morris to Mr. John H. McCray on March 9, 1961.""
[Date]: ""1961-03-09 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/67,,"[Title]: ""Account Ledger of Mr. W. J. Nelson, Jr.""
[Description]: ""The account ledger of Mr. W. J. Nelson, Jr., from Sumter, South Carolina."""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/68,1961.0,"[Title]: ""Pittsburgh Courier Distributor's Weekly Report Sheet""
[Description]: ""The Pittsburg Courier Distributor's weekly report sheet on March 11, 1961.""
[Date]: ""1961-03-11 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/69,,"[Title]: ""Letter from Mr. W. J. Nelson Jr. to Miss Esther M. Moore""
[Description]: ""A letter from Mr. W. J. Nelson Jr. to Miss Esther M. Moore"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/71,1961.0,"[Title]: ""Letter from Arthur I. Morris to Mr. John Henry McCray, March 16, 1961.""
[Description]: ""A letter sent from Arthur I. Morris to Mr. John H. McCray on March, 16, 1961.""
[Date]: ""1961-03-16 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/72,1961.0,"[Title]: ""Pittsburgh Courier Distributor's Weekly Report Sheet""
[Description]: ""The Pittsburg Courier Distributor's weekly report sheet on March 18, 1961.""
[Date]: ""1961-03-18 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/73,1961.0,"[Title]: ""Letter from Arthur I. Morris to Mr. John Henry McCray, March 24, 1961""
[Description]: ""A letter from Arthur I. Morris to Mr. John H. McCray on March 24, 1961.""
[Date]: ""1961-03-24 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/75,1961.0,"[Title]: ""Letter from John Henry McCray to Mr. A. I. Morris, March, 25, 1961""
[Description]: ""A letter from John H. McCray to A. I. Morris on March 25, 1961.""
[Date]: ""1961-03-25 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/76,,"[Title]: ""Statement of Paper Account of Mr. John McCray""
[Description]: ""A statement of paper account of Mr. John McCray."""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/77,,"[Title]: ""Pittsburgh Courier Publisher's Statement, Page 1""
[Description]: ""The Pittsburg Courier's publisher's statement."""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/78,,"[Title]: ""Pittsburgh Courier Publisher's Statement, Page 2""
[Description]: ""The Pittsburg Courier's publisher's statement."""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/79,,"[Title]: ""Pittsburgh Courier Publisher's Statement, Page 3""
[Description]: ""The Pittsburg Courier's publisher's statement."""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/80,,"[Title]: ""Pittsburgh Courier Publisher's Statement, Page 4""
[Description]: ""The Pittsburg Courier's publisher's statement."""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/81,,"[Title]: ""Western Union Telegram sent to John McCray""
[Description]: ""A Western Union Telegraph from John H. McCray."""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/82,,"[Title]: ""Western Union Telegram sent to John McCray"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/83,1961.0,"[Title]: ""Pittsburgh Courier Distributor's Weekly Report Sheet""
[Description]: ""The  Pittsburg Courier Distributor's weekly report sheet on April 1, 1961.""
[Date]: ""1961-04-01 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/84,1961.0,"[Title]: ""Document detailing an interview done by John Henry McCray, Page 1, April 5-8, 1961""
[Description]: ""A document detailing an interview done by John H. McCray on April 5, 1961 to April 8, 1961.""
[Date]: ""1961-04-05 - 1961-04-08"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/85,1961.0,"[Title]: ""Document detailing an interview done by John Henry McCray, Page 2, April 5-8, 1961""
[Description]: ""A document detailing an interview done by John H. McCray on April 5, 1961 to April 8, 1961.""
[Date]: ""1961-04-05 - 1961-04-08"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/86,1961.0,"[Title]: ""Document detailing an interview done by John Henry McCray, Page 3, April 5 - 8, 1961""
[Description]: ""A document detailing an interview done by John H. McCray on April 5, 1961 to April 8, 1961.""
[Date]: ""1961-04-05 - 1961-04-08"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/87,1961.0,"[Title]: ""Document detailing an interview done by John Henry McCray, Page 4, April 5 - 8, 1961""
[Description]: ""A document detailing an interview done by John H. McCray on April 5, 1961 to April 8, 1961.""
[Date]: ""1961-04-05 - 1961-04-08"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/88,1961.0,"[Title]: ""Document detailing an interview done by John Henry McCray, Page 5, April 5 - 8, 1961""
[Description]: ""A document detailing an interview done by John H. McCray on April 5, 1961 to April 8, 1961.""
[Date]: ""1961-04-05 - 1961-04-08"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/89,1961.0,"[Title]: ""Pittsburgh Courier Distributor's Weekly Report Sheet""
[Description]: ""The  Pittsburg Courier Distributor's weekly report sheet on April 15, 1961.""
[Date]: ""1961-04-15 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/91,1961.0,"[Title]: ""Letter from A. J. Whittenburg to E. Z. Bavaise, April 28, 1961, Page 1""
[Description]: ""A letter sent from A. J. Whittenburg to E. z. Bavaise on April 28, 1961.""
[Date]: ""1961-04-28 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/92,1961.0,"[Title]: ""Letter from A. J. Whittenburg to E. Z. Bavaise, April 28, 1961, Page 2""
[Description]: ""A letter sent from A. J. Whittenburg to E. z. Bavaise on April 28, 1961.""
[Date]: ""1961-04-28 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/93,1961.0,"[Title]: ""Letter from Esther M. Moore to Mr. John Henry McCray, May 2, 1961.""
[Description]: ""A letter sent from Esther M. Moore to Mr. John H. McCray on May 2, 1961.""
[Date]: ""1961-05-02 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/96,1961.0,"[Title]: ""Letter from Esther M. Moore to Mr. Lorenzo Hill, May 19, 1961""
[Description]: ""A letter from Esther M. Moore to Mr. Lorenzo Hill on May 19, 1961.""
[Date]: ""1961-05-19 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/98,1961.0,"[Title]: ""Letter from Norbert A. Theodore to the Honorable Harold R. Boulware, May 26, 1961""
[Description]: ""A letter from Norbert A. Theodore to the Honorable Harold R. Boulware sent on May, 26, 1961.""
[Date]: ""1961-05-26 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/99,1961.0,"[Title]: ""Letter from Norbert A. Theodore to the Honorable John Henry McCray, May 26, 1961""
[Description]: ""A letter from Norbert A. Theodore to the Honorable Henry H. McCray sent on May, 26, 1961.""
[Date]: ""1961-05-26 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/100,1961.0,"[Title]: ""Letter sent to John Henry McCray, May 28, 1961.""
[Description]: ""A letter sent to John H. McCray sent on May 28, 1961.""
[Date]: ""1961-05-28 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/101,,"[Title]: ""Resume of Eugune A. R. Montgomery""
[Description]: ""The resume of Eugune A. R. Montgomery."""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/103,1963.0,"[Title]: ""Check for $10.00 to Earl Henry Kinard from the Lighthouse Publishers signed by John Henry McCray, January 3, 1963""
[Description]: ""A check for $10.00 to Earl H. Kinard from the Lighthouse Publishers signed by John H. McCray on January 3, 1963.""
[Date]: ""1963-01-03 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/104,1963.0,"[Title]: ""Check for $5.60 to Mr. R. S. Dunn from the Lighthouse Publishers signed by John Henry McCray, January 7, 1964""
[Description]: ""A check for $5.60 to Mr. R. S. Dunn from the Lighthouse Publishers signed by John H. McCray on January 7, 1964.""
[Date]: ""1963-01-07 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/105,1964.0,"[Title]: ""Check for $15.00 to Paul W. Griffin from the Lighthouse Publishers signed by John Henry McCray, January 8, 1964""
[Description]: ""A check for $15.00 to Paul W. Griffin from the Lighthouse Publishers signed by John H. McCray on January 8, 1964.""
[Date]: ""1964-01-08 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/106,1964.0,"[Title]: ""Check for $5.60 to Mr. Oscar C. Robinson from the Lighthouse Publishers signed by John Henry McCray, January 7, 1964""
[Description]: ""A check for $5.60 to Mr. Oscar C. Robinson from the Lighthouse Publishers signed by John H. McCray on January 7, 1964.""
[Date]: ""1964-01-07 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/107,1964.0,"[Title]: ""Check for $2.80 to Mr. Solomon Seabrook from the Lighthouse Publishers signed by John Henry McCray, January 7, 1964""
[Description]: ""A check for $2.80 to Mr. Solomon Seabrook from the Lighthouse Publishers signed by John H. McCray on January 7, 1964.""
[Date]: ""1964-01-07 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/108,1964.0,"[Title]: ""Letter from Charles Butts to Mr. John McCray, January 4, 1964""
[Description]: ""A letter from Charles Butts to Mr. John McCray sent on January 4, 1964 about expanding into other areas of mass media in the cut-off South.""
[Date]: ""1964-01-04 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/109,1964.0,"[Title]: ""Letter from John Henry Wrighten to Mr. John Henry McCray, Editor of the Lighthouse, January 9, 1964""
[Description]: ""A letter from John H. Wrighten to Mr. John H. McCray, Editor of the Lighthouse sent on January 9, 1964 about the progress of the Lighthouse.""
[Date]: ""1964-01-09 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/110,1964.0,"[Title]: ""Check for $15.00 to Earl L. Kinard from the Lighthouse Publishers signed by John Henry McCray, January 14, 1964""
[Description]: ""A check for $15.00 to Earl L. Kinard from the Lighthouse Publishers signed by John H. McCray on January 14, 1964.""
[Date]: ""1964-01-09 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/111,1964.0,"[Title]: ""Check for $10.00 to Paul W. Griffin from the Lighthouse Publishers signed by John Henry McCray, January 16, 1964""
[Description]: ""A check for $10.00 to Paul W. Griffin from the Lighthouse Publishers signed by John H. McCray on January 16, 1964.""
[Date]: ""1964-01-16 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/112,1964.0,"[Title]: ""Don't Blame It on the Youths, Who Speaks for Whom?, and Faith for Young People, John Henry McCray, January 18, 1964, Page 1""
[Description]: ""Don't Blame It on the Youths, Who Speaks for Whom?, and Faith for Young People, an editorial written by John H. McCray on January 18, 1964.""
[Date]: ""1964-01-18 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/113,1964.0,"[Title]: ""Don't Blame It on the Youths, Who Speaks for Whom?, and Faith for Young People, John Henry McCray, January 18, 1964, Page 2""
[Description]: ""Don't Blame It on the Youths, Who Speaks for Whom?, and Faith for Young People, an editorial written by John H. McCray on January 18, 1964.""
[Date]: ""1964-01-18 00:00:00"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/114,1964.0,"[Title]: ""Don't Blame It on the Youths, Who Speaks for Whom?, and Faith for Young People, John Henry McCray, January 18, 1964, Page 3""
[Description]: ""Don't Blame It on the Youths, Who Speaks for Whom?, and Faith for Young People, an editorial written by John H. McCray on January 18, 1964.""
[Date]: ""1964-01-18 00:00:00"""
