Reference URL,Year,text
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/122,,"[Title]: ""Letter, 1954 September 29, D. Ward Nichols to ""Friends"" responding to personal attacks by Dr. Hill, message"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/123,,"[Title]: ""Letter, 1954 September 29, D. Ward Nichols to ""Friends"" responding to personal attacks by Dr. Hill, enclosure page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/124,,"[Title]: ""Letter, 1954 September 29, D. Ward Nichols to ""Friends"" responding to personal attacks by Dr. Hill, enclosure page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/125,,"[Title]: ""Financial record, 1954 September 30, The Middlebrooks Agency summary of Adams' rent collection"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/126,,"[Title]: ""Postcard, 1954 October 12, C.A. [last name illegible] to Mrs. Adams announcing the monthly meeting of the Ministers' Wives Alliance"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/127,,"[Title]: ""Letter, 1954 October 19, Rev. & Mrs. C.S. Butcher to Adams thanking him for attending the Pittsburgh Annual Conference"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/128,,"[Title]: ""Letter, 1954 October 29, Bishop William R. Wilkes to Adams responding to a request for contact information"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/129,,"[Title]: ""Postcard, 1954 November 2, Middlebrooks Agency to Adams reporting maintenance requests for a tenant"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/130,,"[Title]: ""Letter, 1954 November 3, President Charles L. Hill of Wilberforce University to Adams requesting donations"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/131,,"[Title]: ""Agenda, 1954 November 17, Presiding Elders' Council Get-Together Meeting of Bethel A.M.E. Church"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/132,,"[Title]: ""Postcard, 1954 November 17, Mrs. Annie Belle Weston to Rev. & Mrs. Adams inviting them to a Book Week Tea"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/134,,"[Title]: ""Letter, 1954 April 1, Jamie B. Walker to Adams enclosing a check"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/135,,"[Title]: ""Letter, 1954 April 2, Bishop R.R. Wright to co-workers requesting statistics for the Connectional Budget meeting"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/136,,"[Title]: ""Letter, 1954 April 4, Secretary Henry W. Webber to brothers announcing the monthly meeting of the Alpha Psi Lambda chapter"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/137,,"[Title]: ""Letter, 1954 April 10, James G. Holmes Jr. of the American Red Cross Richland County Chapter to Mrs. Adams following up on a blood donation"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/138,,"[Title]: ""Church bulletin, 1954 April 25, Emmanuel AME Church worship service, page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/139,,"[Title]: ""Church bulletin, 1954 April 25, Emmanuel AME Church worship service, page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/140,,"[Title]: ""Church bulletin, 1954 April 25, Emmanuel AME Church worship service, page 3"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/141,,"[Title]: ""Church bulletin, 1954 April 25, Emmanuel AME Church worship service, page 4"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/142,,"[Title]: ""Letter, 1954 April 27, unsigned draft of a letter requesting release from responsibility as directors of the Victory Savings Bank, page 1"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/143,,"[Title]: ""Letter, 1954 April 27, unsigned draft of a letter requesting release from responsibility as directors of the Victory Savings Bank, page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/144,,"[Title]: ""Financial record, 1954 April 30, Middlebrooks Agency Real estate Rentals & Fire Insurance record of Adams' rent collection"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/145,,"[Title]: ""Letter, 1954 April 30, Mae Williamson to Adams requesting him to write a letter recommending her husband for parole"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/146,,"[Title]: ""Financial record, 1954 April 30, Reid House of Christian Service financial report for January - April 1954"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/148,,"[Title]: ""Letter, 1954 April 30, S.S. Morris to Adams offering a note of hope for the AME Church"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/149,,"[Title]: ""Letter, 1954 May 3, Pettis Perry (?) of the Communist Party to ""Friend"" enclosing the draft program of the Communist Party"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/150,,"[Title]: ""Booklet, no date, ""The American Way to Jobs, Peace, Democracy"" outlining the proposals of the Communist Party; enclosed with letter of May 3, front cover"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/151,,"[Title]: ""Booklet, no date, ""The American Way to Jobs, Peace, Democracy"" outlining the proposals of the Communist Party; enclosed with letter of May 3, page 2-3"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/152,,"[Title]: ""Booklet, no date, ""The American Way to Jobs, Peace, Democracy"" outlining the proposals of the Communist Party; enclosed with letter of May 3, page 4, 13"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/153,,"[Title]: ""Booklet, no date, ""The American Way to Jobs, Peace, Democracy"" outlining the proposals of the Communist Party; enclosed with letter of May 3, page 14-15"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/154,,"[Title]: ""Booklet, no date, ""The American Way to Jobs, Peace, Democracy"" outlining the proposals of the Communist Party; enclosed with letter of May 3, page 16-17"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/155,,"[Title]: ""Booklet, no date, ""The American Way to Jobs, Peace, Democracy"" outlining the proposals of the Communist Party; enclosed with letter of May 3, page 18-19"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/156,,"[Title]: ""Booklet, no date, ""The American Way to Jobs, Peace, Democracy"" outlining the proposals of the Communist Party; enclosed with letter of May 3, page 20, 5"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/157,,"[Title]: ""Booklet, no date, ""The American Way to Jobs, Peace, Democracy"" outlining the proposals of the Communist Party; enclosed with letter of May 3, page 6-7"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/158,,"[Title]: ""Booklet, no date, ""The American Way to Jobs, Peace, Democracy"" outlining the proposals of the Communist Party; enclosed with letter of May 3, page 8-9"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/159,,"[Title]: ""Booklet, no date, ""The American Way to Jobs, Peace, Democracy"" outlining the proposals of the Communist Party; enclosed with letter of May 3, page 10-11"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/160,,"[Title]: ""Booklet, no date, ""The American Way to Jobs, Peace, Democracy"" outlining the proposals of the Communist Party; enclosed with letter of May 3, page 12, 21"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/161,,"[Title]: ""Booklet, no date, ""The American Way to Jobs, Peace, Democracy"" outlining the proposals of the Communist Party; enclosed with letter of May 3, page 22-23"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/162,,"[Title]: ""Booklet, no date, ""The American Way to Jobs, Peace, Democracy"" outlining the proposals of the Communist Party; enclosed with letter of May 3, back cover"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/163,,"[Title]: ""Brochure, no date, advertising The Gordon Enterprises Hotel-Motel Resort Center, front cover"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/164,,"[Title]: ""Brochure, no date, advertising The Gordon Enterprises Hotel-Motel Resort Center, interior"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/165,,"[Title]: ""Brochure, no date, advertising The Gordon Enterprises Hotel-Motel Resort Center, back exterior"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/166,,"[Title]: ""Letter, 1954 May 1, (presumably from Jamie B. Walker) to Adams enclosing a check"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/167,,"[Title]: ""Letter, 1954 May 1, Chapter Secretary H.W. Webber to Brothers announcing a meeting of the Alpha Psi Lambda chapter"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/168,,"[Title]: ""Invitation, 1954 May 3, to attend C.A. Johnson High School commencement events"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/169,,"[Title]: ""Letter, 1954 May 8, Rembert Stokes of Payne Theological Seminary thanking him for a loan"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/170,,"[Title]: ""Postcard, 1954 May 14, President M. Citron to members announcing the monthly meeting of the Board of Trustees of Good Samaritan Waverly Hospital"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/171,,"[Title]: ""Invitation, 1954 May 15, to attend a barbeque for the Alpha Psi Lambda chapter of the Alpha Phi Alpha fraternity"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/173,,"[Title]: ""Program, 1955 August 11, Second Joint Summer Convocation of Benedict College and Allen University, front cover"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/174,,"[Title]: ""Program, 1955 August 11, Second Joint Summer Convocation of Benedict College and Allen University, page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/175,,"[Title]: ""Program, 1955 August 11, Second Joint Summer Convocation of Benedict College and Allen University, page 3"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/176,,"[Title]: ""Program, 1955 August 11, Second Joint Summer Convocation of Benedict College and Allen University, page 4"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/177,,"[Title]: ""Letter, 1955 August 25, L. Daniel King of King Funeral Home to Adams enclosing a check"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/178,,"[Title]: ""Church bulletin, 1955 August 28, Bethel African Methodist Episcopal Church worship service, front cover"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/179,,"[Title]: ""Church bulletin, 1955 August 28, Bethel African Methodist Episcopal Church worship service, page 2"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/180,,"[Title]: ""Church bulletin, 1955 August 28, Bethel African Methodist Episcopal Church worship service, page 3"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/181,,"[Title]: ""Church bulletin, 1955 August 28, Bethel African Methodist Episcopal Church worship service, back cover"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/182,,"[Title]: ""Letter, 1955 August 29, J.R. Larkins of the Department of Public Welfare to Adams following up on a previous letter requesting information"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/183,,"[Title]: ""Invoice, 1956 March 9, United Brotherhood of Carpenters and Joiners of America for work on 2113 Lady St."""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/184,,"[Title]: ""Letter, 1956 March 9, [name illegible to presumably Adams] explaining calculation of the bill of the same date"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/185,,"[Title]: ""Letter, 1956 April 1, Chapter Secretary H.W. Webber to Brothers announcing a change in meeting times of the Alpha Psi Lambda chapter"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/186,,"[Title]: ""Letter, 1956 April 5, W.H. Hall to members of the 35th quadrennial session of the General Conference of the AME Church asking for votes"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/191,,"[Title]: ""Card, 1952 December 31, Lower Main Street Bank to customers thanking them for membership and detailing the bank's condition, back"""
http://cdm17173.contentdm.oclc.org/cdm/ref/collection/adamsea/id/192,,"[Title]: ""Card, 1952 December 31, Lower Main Street Bank to customers thanking them for membership and detailing the bank's condition, front"""
